time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
133.955,-0.33,-0.03,0.94,-0.02,-0.05,-0.07,-0.01,-0.00,0.03,0.00
133.958,-0.33,-0.03,0.94,-0.02,-0.05,-0.07,-0.01,-0.00,0.03,0.00
133.959,-0.33,-0.03,0.94,-0.02,0.01,-0.00,-0.01,-0.00,0.03,0.00
134.016,-0.33,-0.03,0.95,-0.02,0.01,-0.00,-0.01,-0.00,0.03,0.00
134.017,-0.33,-0.03,0.95,-0.02,0.01,-0.00,-0.01,-0.01,0.02,0.00
134.018,-0.33,-0.03,0.95,-0.03,-0.01,0.08,-0.01,-0.01,0.02,0.00
134.095,-0.33,-0.03,0.97,-0.03,-0.01,0.08,-0.01,-0.01,0.02,0.00
134.097,-0.33,-0.03,0.97,-0.03,-0.01,0.08,-0.01,-0.00,0.02,0.00
134.099,-0.33,-0.03,0.97,-0.00,-0.03,0.20,-0.01,-0.00,0.02,0.00
134.155,-0.33,-0.02,0.95,-0.00,-0.03,0.20,-0.01,-0.00,0.02,0.00
134.157,-0.33,-0.02,0.95,-0.00,-0.03,0.20,-0.01,-0.00,0.02,0.00
134.158,-0.33,-0.02,0.95,0.01,0.04,0.05,-0.01,-0.00,0.02,0.00
134.236,-0.33,-0.03,0.95,0.01,0.04,0.05,-0.01,-0.00,0.02,0.00
134.238,-0.33,-0.03,0.95,0.01,0.04,0.05,-0.01,0.00,0.02,0.00
134.238,-0.33,-0.03,0.95,0.01,-0.01,0.05,-0.01,0.00,0.02,0.00
134.295,-0.32,-0.03,0.93,0.01,-0.01,0.05,-0.01,0.00,0.02,0.00
134.297,-0.32,-0.03,0.93,0.01,-0.01,0.05,-0.01,0.01,0.03,0.00
134.299,-0.32,-0.03,0.93,0.04,-0.03,-0.16,-0.01,0.01,0.03,0.00
134.353,-0.33,-0.02,0.93,0.04,-0.03,-0.16,-0.01,0.01,0.03,0.00
134.356,-0.33,-0.02,0.93,0.04,-0.03,-0.16,-0.01,0.01,0.03,0.00
134.357,-0.33,-0.02,0.93,0.02,0.02,-0.12,-0.01,0.01,0.03,0.00
134.434,-0.33,-0.03,0.93,0.02,0.02,-0.12,-0.01,0.01,0.03,0.00
134.436,-0.33,-0.03,0.93,0.00,-0.05,-0.08,-0.01,0.01,0.03,0.00
134.437,-0.33,-0.03,0.93,0.00,-0.05,-0.08,-0.01,0.00,0.02,0.00
134.493,-0.33,-0.03,0.95,0.00,-0.05,-0.08,-0.01,0.00,0.02,0.00
134.496,-0.33,-0.03,0.95,-0.00,-0.00,0.07,-0.01,0.00,0.02,0.00
134.497,-0.33,-0.03,0.95,-0.00,-0.00,0.07,-0.01,-0.00,0.02,0.00
134.557,-0.33,-0.02,0.95,-0.00,-0.00,0.07,-0.01,-0.00,0.02,0.00
134.558,-0.33,-0.02,0.95,-0.00,-0.00,0.07,-0.01,-0.00,0.02,0.00
134.558,-0.33,-0.02,0.95,-0.00,0.02,0.05,-0.01,-0.00,0.02,0.00
134.635,-0.33,-0.02,0.96,-0.00,0.02,0.05,-0.01,-0.00,0.02,0.00
134.636,-0.33,-0.02,0.96,-0.00,0.02,0.05,-0.01,0.00,0.02,0.00
134.637,-0.33,-0.02,0.96,-0.00,0.02,0.11,-0.01,0.00,0.02,0.00
134.693,-0.33,-0.03,0.95,-0.00,0.02,0.11,-0.01,0.00,0.02,0.00
134.697,-0.33,-0.03,0.95,-0.00,0.02,0.11,-0.01,0.00,0.02,0.00
134.699,-0.33,-0.03,0.95,-0.01,-0.03,0.04,-0.01,0.00,0.02,0.00
134.755,-0.33,-0.02,0.94,-0.01,-0.03,0.04,-0.01,0.00,0.02,0.00
134.757,-0.33,-0.02,0.94,-0.01,-0.03,0.04,-0.01,0.01,0.02,0.00
134.759,-0.33,-0.02,0.94,-0.01,0.03,-0.00,-0.01,0.01,0.02,0.00
134.843,-0.33,-0.02,0.94,-0.01,0.03,-0.00,-0.01,0.01,0.02,0.00
134.847,-0.33,-0.03,0.95,-0.01,0.03,-0.00,-0.01,0.01,0.02,0.00
134.848,-0.33,-0.03,0.95,-0.00,-0.04,0.07,-0.01,0.01,0.02,0.00
134.892,-0.33,-0.03,0.94,-0.00,-0.04,0.07,-0.01,0.01,0.02,0.00
134.896,-0.33,-0.03,0.94,-0.00,-0.04,0.07,-0.01,0.01,0.02,0.00
134.898,-0.33,-0.03,0.94,0.02,-0.03,-0.02,-0.01,0.01,0.02,0.00
134.954,-0.32,-0.02,0.94,0.02,-0.03,-0.02,-0.01,0.01,0.02,0.00
134.957,-0.32,-0.02,0.94,0.02,-0.03,-0.02,-0.01,0.01,0.02,0.00
134.959,-0.32,-0.02,0.94,0.07,0.02,-0.02,-0.01,0.01,0.02,0.00
135.032,-0.32,-0.03,0.94,0.07,0.02,-0.02,-0.01,0.01,0.02,0.00
135.036,-0.32,-0.03,0.94,0.07,0.02,-0.02,-0.01,0.01,0.02,0.00
135.037,-0.32,-0.03,0.94,0.06,-0.05,-0.04,-0.01,0.01,0.02,0.00
135.09,-0.33,-0.02,0.93,0.06,-0.05,-0.04,-0.01,0.01,0.02,0.00
135.092,-0.33,-0.02,0.93,0.06,-0.05,-0.04,-0.01,0.00,0.02,0.00
135.093,-0.33,-0.02,0.93,0.04,0.01,-0.08,-0.01,0.00,0.02,0.00
135.149,-0.33,-0.02,0.93,0.04,0.01,-0.08,-0.01,0.00,0.02,0.00
135.151,-0.33,-0.02,0.93,0.04,0.01,-0.08,-0.01,0.00,0.02,0.00
135.152,-0.33,-0.02,0.93,0.02,0.02,-0.07,-0.01,0.00,0.02,0.00
135.234,-0.33,-0.03,0.94,0.02,0.02,-0.07,-0.01,0.00,0.02,0.00
135.237,-0.33,-0.03,0.94,0.02,0.02,-0.07,-0.00,0.01,0.02,0.00
135.239,-0.33,-0.03,0.94,-0.03,-0.05,0.02,-0.00,0.01,0.02,0.00
135.29,-0.33,-0.03,0.96,-0.03,-0.05,0.02,-0.00,0.01,0.02,0.00
135.294,-0.33,-0.03,0.96,-0.03,-0.05,0.02,-0.00,0.01,0.02,0.00
135.295,-0.33,-0.03,0.96,-0.01,-0.01,0.12,-0.00,0.01,0.02,0.00
135.35,-0.33,-0.03,0.95,-0.01,-0.01,0.12,-0.00,0.01,0.02,0.00
135.351,-0.33,-0.03,0.95,-0.01,-0.01,0.12,-0.00,0.01,0.02,0.00
135.351,-0.33,-0.03,0.95,0.03,0.00,0.08,-0.00,0.01,0.02,0.00
135.432,-0.33,-0.03,0.96,0.03,0.00,0.08,-0.00,0.01,0.02,0.00
135.437,-0.33,-0.03,0.96,0.03,0.00,0.08,-0.00,0.02,0.02,0.00
135.438,-0.33,-0.03,0.96,0.00,-0.03,0.10,-0.00,0.02,0.02,0.00
135.489,-0.32,-0.03,0.94,0.00,-0.03,0.10,-0.00,0.02,0.02,0.00
135.491,-0.32,-0.03,0.94,0.08,-0.02,-0.01,-0.00,0.02,0.02,0.00
135.492,-0.32,-0.03,0.94,0.08,-0.02,-0.01,-0.00,0.02,0.02,0.00
135.555,-0.32,-0.03,0.93,0.08,-0.02,-0.01,-0.00,0.02,0.02,0.00
135.575,-0.32,-0.03,0.93,0.11,0.00,-0.10,-0.00,0.02,0.02,0.00
135.576,-0.32,-0.03,0.93,0.11,0.00,-0.10,-0.00,0.01,0.02,0.00
135.63,-0.33,-0.03,0.94,0.11,0.00,-0.10,-0.00,0.01,0.02,0.00
135.631,-0.33,-0.03,0.94,0.11,0.00,-0.10,-0.00,0.01,0.02,0.00
135.631,-0.33,-0.03,0.94,0.06,-0.02,-0.03,-0.00,0.01,0.02,0.00
135.69,-0.33,-0.03,0.95,0.06,-0.02,-0.03,-0.00,0.01,0.02,0.00
135.692,-0.33,-0.03,0.95,0.06,-0.02,-0.03,-0.00,0.01,0.02,0.00
135.692,-0.33,-0.03,0.95,0.06,-0.00,0.06,-0.00,0.01,0.02,0.00
135.769,-0.33,-0.02,0.95,0.06,-0.00,0.06,-0.00,0.01,0.02,0.00
135.772,-0.33,-0.02,0.95,0.06,-0.00,0.06,-0.00,0.02,0.02,0.00
135.773,-0.33,-0.02,0.95,0.03,0.02,0.06,-0.00,0.02,0.02,0.00
135.831,-0.33,-0.03,0.96,0.03,0.02,0.06,-0.00,0.02,0.02,0.00
135.833,-0.33,-0.03,0.96,0.03,0.02,0.06,-0.00,0.02,0.02,0.00
135.835,-0.33,-0.03,0.96,0.01,-0.06,0.19,-0.00,0.02,0.02,0.00
135.887,-0.33,-0.03,0.96,0.01,-0.06,0.19,-0.00,0.02,0.02,0.00
135.889,-0.33,-0.03,0.96,0.01,-0.06,0.19,0.00,0.02,0.02,0.00
135.89,-0.33,-0.03,0.96,0.05,-0.01,0.14,0.00,0.02,0.02,0.00
135.968,-0.33,-0.02,0.95,0.05,-0.01,0.14,0.00,0.02,0.02,0.00
135.971,-0.33,-0.02,0.95,0.05,-0.01,0.14,0.00,0.02,0.02,0.00
135.972,-0.33,-0.02,0.95,0.07,-0.00,0.02,0.00,0.02,0.02,0.00
136.027,-0.33,-0.03,0.95,0.07,-0.00,0.02,0.00,0.02,0.02,0.00
136.029,-0.33,-0.03,0.95,0.07,-0.00,0.02,0.00,0.02,0.02,0.00
136.03,-0.33,-0.03,0.95,0.05,-0.01,0.03,0.00,0.02,0.02,0.00
136.087,-0.33,-0.02,0.95,0.05,-0.01,0.03,0.00,0.02,0.02,0.00
136.091,-0.33,-0.02,0.95,0.05,-0.01,0.03,0.00,0.02,0.02,0.00
136.092,-0.33,-0.02,0.95,0.07,0.02,-0.01,0.00,0.02,0.02,0.00
136.165,-0.34,-0.02,0.95,0.07,0.02,-0.01,0.00,0.02,0.02,0.00
136.168,-0.34,-0.02,0.95,0.07,0.02,-0.01,0.00,0.01,0.02,0.00
136.169,-0.34,-0.02,0.95,0.01,0.03,0.03,0.00,0.01,0.02,0.00
136.236,-0.33,-0.03,0.95,0.01,0.03,0.03,0.00,0.01,0.02,0.00
136.238,-0.33,-0.03,0.95,0.01,0.03,0.03,0.00,0.02,0.01,0.00
136.24,-0.33,-0.03,0.95,0.04,-0.04,0.06,0.00,0.02,0.01,0.00
136.285,-0.33,-0.02,0.96,0.04,-0.04,0.06,0.00,0.02,0.01,0.00
136.288,-0.33,-0.02,0.96,0.04,-0.04,0.06,0.00,0.02,0.01,0.00
136.289,-0.33,-0.02,0.96,0.05,0.01,0.15,0.00,0.02,0.01,0.00
136.365,-0.33,-0.03,0.96,0.05,0.01,0.15,0.00,0.02,0.01,0.00
136.367,-0.33,-0.03,0.96,0.05,0.01,0.15,0.00,0.02,0.01,0.00
136.368,-0.33,-0.03,0.96,0.10,-0.04,0.08,0.00,0.02,0.01,0.00
136.427,-0.33,-0.02,0.97,0.10,-0.04,0.08,0.00,0.02,0.01,0.00
136.429,-0.33,-0.02,0.97,0.07,-0.00,0.16,0.00,0.02,0.01,0.00
136.429,-0.33,-0.02,0.97,0.07,-0.00,0.16,-0.00,0.02,0.01,0.00
136.485,-0.33,-0.02,0.97,0.07,-0.00,0.16,-0.00,0.02,0.01,0.00
136.488,-0.33,-0.02,0.97,0.11,-0.05,0.09,-0.00,0.02,0.01,0.00
136.49,-0.33,-0.03,0.96,0.11,-0.05,0.09,-0.00,0.02,0.01,0.00
136.564,-0.33,-0.03,0.95,0.11,-0.05,0.09,-0.00,0.02,0.01,0.00
136.567,-0.33,-0.03,0.95,0.11,-0.05,0.09,0.00,0.02,0.01,0.00
136.568,-0.33,-0.03,0.95,0.11,-0.05,0.03,0.00,0.02,0.01,0.00
136.636,-0.33,-0.02,0.95,0.11,-0.05,0.03,0.00,0.02,0.01,0.00
136.639,-0.33,-0.02,0.95,0.11,-0.05,0.03,0.00,0.01,0.02,0.00
136.64,-0.33,-0.02,0.95,0.11,-0.01,-0.02,0.00,0.01,0.02,0.00
136.683,-0.33,-0.03,0.96,0.11,-0.01,-0.02,0.00,0.01,0.02,0.00
136.685,-0.33,-0.03,0.96,0.11,-0.01,-0.02,0.00,0.01,0.02,0.00
136.686,-0.33,-0.03,0.96,0.08,-0.05,0.05,0.00,0.01,0.02,0.00
136.763,-0.33,-0.02,0.96,0.08,-0.05,0.05,0.00,0.01,0.02,0.00
136.767,-0.33,-0.02,0.96,0.08,-0.05,0.05,0.00,0.01,0.01,0.00
136.768,-0.33,-0.02,0.96,0.04,0.03,0.07,0.00,0.01,0.01,0.00
136.841,-0.33,-0.03,0.96,0.04,0.03,0.07,0.00,0.01,0.01,0.00
136.844,-0.33,-0.03,0.96,0.04,0.03,0.07,0.00,0.01,0.01,0.00
136.846,-0.33,-0.03,0.96,0.04,-0.07,0.09,0.00,0.01,0.01,0.00
136.883,-0.33,-0.03,0.96,0.04,-0.07,0.09,0.00,0.02,0.01,0.00
136.885,-0.33,-0.03,0.96,0.10,0.01,0.00,0.00,0.02,0.01,0.00
136.887,-0.33,-0.02,0.95,0.10,0.01,0.00,0.00,0.02,0.01,0.00
136.964,-0.32,-0.03,0.94,0.10,0.01,0.00,0.00,0.02,0.01,0.00
136.965,-0.32,-0.03,0.94,0.17,-0.06,-0.11,0.00,0.02,0.01,0.00
136.965,-0.32,-0.03,0.94,0.17,-0.06,-0.11,0.00,0.02,0.01,0.00
137.025,-0.32,-0.03,0.94,0.17,-0.06,-0.11,0.00,0.02,0.01,0.00
137.026,-0.32,-0.03,0.94,0.17,-0.06,-0.11,0.00,0.02,0.01,0.00
137.027,-0.32,-0.03,0.94,0.16,-0.05,-0.06,0.00,0.02,0.01,0.00
137.08,-0.33,-0.02,0.95,0.16,-0.05,-0.06,0.00,0.02,0.01,0.00
137.082,-0.33,-0.02,0.95,0.16,-0.05,-0.06,0.00,0.02,0.01,0.00
137.082,-0.33,-0.02,0.95,0.08,-0.01,0.01,0.00,0.02,0.01,0.00
137.16,-0.34,-0.03,0.97,0.08,-0.01,0.01,0.00,0.02,0.01,0.00
137.162,-0.34,-0.03,0.97,0.08,-0.01,0.01,0.00,0.02,0.01,0.00
137.162,-0.34,-0.03,0.97,-0.06,-0.05,0.22,0.00,0.02,0.01,0.00
137.23,-0.34,-0.02,0.97,-0.06,-0.05,0.22,0.00,0.02,0.01,0.00
137.232,-0.34,-0.02,0.97,-0.06,-0.05,0.22,0.00,0.02,0.01,0.00
137.233,-0.34,-0.02,0.97,-0.03,-0.00,0.20,0.00,0.02,0.01,0.00
137.3,-0.33,-0.03,0.97,-0.03,-0.00,0.20,0.00,0.02,0.01,0.00
137.303,-0.33,-0.03,0.97,0.10,-0.04,0.12,0.00,0.02,0.01,0.00
137.304,-0.33,-0.03,0.97,0.10,-0.04,0.12,0.00,0.02,0.01,0.00
137.36,-0.32,-0.03,0.96,0.10,-0.04,0.12,0.00,0.02,0.01,0.00
137.362,-0.32,-0.03,0.96,0.10,-0.04,0.12,0.00,0.01,0.01,0.00
137.363,-0.32,-0.03,0.96,0.13,-0.05,0.04,0.00,0.01,0.01,0.00
137.427,-0.32,-0.02,0.95,0.13,-0.05,0.04,0.00,0.01,0.01,0.00
137.432,-0.32,-0.02,0.95,0.13,-0.05,0.04,0.00,0.02,0.01,0.00
137.434,-0.32,-0.02,0.95,0.16,-0.03,-0.06,0.00,0.02,0.01,0.00
137.501,-0.32,-0.02,0.94,0.16,-0.03,-0.06,0.00,0.02,0.01,0.00
137.504,-0.32,-0.02,0.94,0.16,-0.03,-0.06,0.00,0.02,0.01,0.00
137.505,-0.32,-0.02,0.94,0.12,0.00,-0.12,0.00,0.02,0.01,0.00
137.559,-0.33,-0.02,0.95,0.12,0.00,-0.12,0.00,0.02,0.01,0.00
137.561,-0.33,-0.02,0.95,0.12,0.00,-0.12,0.00,0.01,0.01,0.00
137.562,-0.33,-0.02,0.95,0.05,-0.01,-0.04,0.00,0.01,0.01,0.00
137.62,-0.33,-0.02,0.96,0.05,-0.01,-0.04,0.00,0.01,0.01,0.00
137.622,-0.33,-0.02,0.96,0.05,-0.01,-0.04,0.00,0.01,0.01,0.00
137.624,-0.33,-0.02,0.96,0.06,-0.02,0.05,0.00,0.01,0.01,0.00
137.7,-0.33,-0.02,0.96,0.06,-0.02,0.05,0.00,0.01,0.01,0.00
137.703,-0.33,-0.02,0.96,0.06,-0.02,0.05,0.00,0.01,0.00,0.00
137.704,-0.33,-0.02,0.96,0.07,0.00,0.11,0.00,0.01,0.00,0.00
137.758,-0.32,-0.03,0.97,0.07,0.00,0.11,0.00,0.01,0.00,0.00
137.76,-0.32,-0.03,0.97,0.07,0.00,0.11,0.00,0.01,0.00,0.00
137.779,-0.32,-0.03,0.97,0.16,-0.07,0.15,0.00,0.01,0.00,0.00
137.819,-0.32,-0.03,0.97,0.16,-0.07,0.15,0.00,0.01,0.00,0.00
137.819,-0.32,-0.03,0.97,0.12,-0.04,0.09,0.00,0.01,0.00,0.00
137.82,-0.32,-0.03,0.96,0.12,-0.04,0.09,0.00,0.01,0.00,0.00
137.9,-0.32,-0.02,0.96,0.12,-0.04,0.09,0.00,0.01,0.00,0.00
137.901,-0.32,-0.02,0.96,0.09,-0.01,0.01,0.00,0.01,0.00,0.00
137.902,-0.32,-0.02,0.96,0.09,-0.01,0.01,0.00,0.01,0.00,0.00
137.959,-0.32,-0.03,0.96,0.09,-0.01,0.01,0.00,0.01,0.00,0.00
137.962,-0.32,-0.03,0.96,0.09,-0.01,0.01,0.00,0.01,0.00,0.00
137.962,-0.32,-0.03,0.96,0.08,-0.04,0.02,0.00,0.01,0.00,0.00
138.019,-0.32,-0.02,0.95,0.08,-0.04,0.02,0.00,0.01,0.00,0.00
138.021,-0.32,-0.02,0.95,0.08,-0.04,0.02,0.00,0.01,0.00,0.00
138.023,-0.32,-0.02,0.95,0.08,-0.02,-0.06,0.00,0.01,0.00,0.00
138.097,-0.32,-0.02,0.95,0.08,-0.02,-0.06,0.00,0.01,0.00,0.00
138.1,-0.32,-0.02,0.95,0.08,-0.02,-0.06,0.00,0.01,0.00,0.00
138.101,-0.32,-0.02,0.95,0.07,-0.00,-0.07,0.00,0.01,0.00,0.00
138.157,-0.31,-0.03,0.95,0.07,-0.00,-0.07,0.00,0.01,0.00,0.00
138.159,-0.31,-0.03,0.95,0.07,-0.00,-0.07,0.01,0.01,0.00,0.00
138.16,-0.31,-0.03,0.95,0.15,-0.08,-0.04,0.01,0.01,0.00,0.00
138.216,-0.31,-0.02,0.96,0.15,-0.08,-0.04,0.01,0.01,0.00,0.00
138.217,-0.31,-0.02,0.96,0.15,-0.08,-0.04,0.01,0.00,0.00,0.00
138.218,-0.31,-0.02,0.96,0.18,0.02,0.04,0.01,0.00,0.00,0.00
138.296,-0.31,-0.02,0.96,0.18,0.02,0.04,0.01,0.00,0.00,0.00
138.3,-0.31,-0.02,0.96,0.02,-0.02,0.02,0.01,0.00,0.00,0.00
138.301,-0.33,-0.02,0.95,0.02,-0.02,0.02,0.01,0.00,0.00,0.00
138.356,-0.32,-0.02,0.96,0.02,-0.02,0.02,0.01,0.00,0.00,0.00
138.359,-0.32,-0.02,0.96,0.02,-0.02,0.02,0.01,0.00,0.00,0.00
138.361,-0.32,-0.02,0.96,0.04,0.00,0.05,0.01,0.00,0.00,0.00
138.417,-0.33,-0.02,0.96,0.04,0.00,0.05,0.01,0.00,0.00,0.00
138.42,-0.33,-0.02,0.96,0.04,0.00,0.05,0.00,0.00,0.00,0.00
138.422,-0.33,-0.02,0.96,-0.00,0.03,0.06,0.00,0.00,0.00,0.00
138.496,-0.32,-0.02,0.95,-0.00,0.03,0.06,0.00,0.00,0.00,0.00
138.499,-0.32,-0.02,0.95,-0.00,0.03,0.06,0.00,0.00,0.00,0.00
138.5,-0.32,-0.02,0.95,0.05,-0.04,0.01,0.00,0.00,0.00,0.00
138.555,-0.32,-0.03,0.96,0.05,-0.04,0.01,0.00,0.00,0.00,0.00
138.558,-0.32,-0.03,0.96,0.05,-0.04,0.01,0.00,0.00,0.00,0.00
138.559,-0.32,-0.03,0.96,0.09,-0.06,0.03,0.00,0.00,0.00,0.00
138.616,-0.32,-0.02,0.96,0.09,-0.06,0.03,0.00,0.00,0.00,0.00
138.62,-0.32,-0.02,0.96,0.09,-0.06,0.03,0.01,0.01,0.00,0.00
138.621,-0.32,-0.02,0.96,0.09,-0.04,0.04,0.01,0.01,0.00,0.00
138.695,-0.32,-0.02,0.96,0.09,-0.04,0.04,0.01,0.01,0.00,0.00
138.699,-0.32,-0.02,0.96,0.09,-0.04,0.04,0.01,0.00,0.00,0.00
138.701,-0.32,-0.02,0.96,0.08,-0.01,0.07,0.01,0.00,0.00,0.00
138.755,-0.32,-0.02,0.97,0.08,-0.01,0.07,0.01,0.00,0.00,0.00
138.758,-0.32,-0.02,0.97,0.08,-0.01,0.07,0.01,0.00,0.00,0.00
138.759,-0.32,-0.02,0.97,0.02,-0.01,0.10,0.01,0.00,0.00,0.00
138.836,-0.32,-0.02,0.96,0.02,-0.01,0.10,0.01,0.00,0.00,0.00
138.839,-0.32,-0.02,0.96,0.02,-0.01,0.10,0.01,0.00,0.00,0.00
138.84,-0.32,-0.02,0.96,0.04,0.02,0.05,0.01,0.00,0.00,0.00
138.893,-0.32,-0.02,0.95,0.04,0.02,0.05,0.01,0.00,0.00,0.00
138.897,-0.32,-0.02,0.95,0.04,0.02,0.05,0.00,-0.00,0.00,0.00
138.898,-0.32,-0.02,0.95,0.06,-0.00,-0.08,0.00,-0.00,0.00,0.00
138.968,-0.31,-0.02,0.94,0.06,-0.00,-0.08,0.00,-0.00,0.00,0.00
138.969,-0.31,-0.02,0.94,0.06,-0.00,-0.08,0.00,-0.00,0.00,0.00
138.97,-0.31,-0.02,0.94,0.10,-0.05,-0.10,0.00,-0.00,0.00,0.00
139.035,-0.31,-0.02,0.94,0.10,-0.05,-0.10,0.00,-0.00,0.00,0.00
139.036,-0.31,-0.02,0.94,0.10,-0.05,-0.10,0.00,-0.00,0.00,0.00
139.036,-0.31,-0.02,0.94,0.11,-0.02,-0.13,0.00,-0.00,0.00,0.00
139.095,-0.31,-0.02,0.94,0.11,-0.02,-0.13,0.01,-0.00,0.00,0.00
139.096,-0.32,-0.03,0.96,0.11,-0.02,-0.13,0.01,-0.00,0.00,0.00
139.097,-0.32,-0.03,0.96,0.02,-0.07,0.07,0.01,-0.00,0.00,0.00
139.157,-0.32,-0.02,0.97,0.02,-0.07,0.07,0.01,-0.00,0.00,0.00
139.16,-0.32,-0.02,0.97,0.02,-0.07,0.07,0.01,-0.00,0.00,0.00
139.162,-0.32,-0.02,0.97,0.01,-0.03,0.16,0.01,-0.00,0.00,0.00
139.232,-0.32,-0.01,0.97,0.01,-0.03,0.16,0.01,-0.00,0.00,0.00
139.235,-0.32,-0.01,0.97,0.01,-0.03,0.16,0.01,-0.00,0.00,0.00
139.236,-0.32,-0.01,0.97,0.04,0.04,0.12,0.01,-0.00,0.00,0.00
139.292,-0.32,-0.02,0.97,0.04,0.04,0.12,0.01,-0.00,0.00,0.00
139.297,-0.32,-0.02,0.97,0.04,0.04,0.12,0.00,-0.00,0.00,0.00
139.299,-0.32,-0.02,0.97,-0.01,-0.01,0.10,0.00,-0.00,0.00,0.00
139.359,-0.31,-0.01,0.95,-0.01,-0.01,0.10,0.00,-0.00,0.00,0.00
139.361,-0.31,-0.01,0.95,-0.01,-0.01,0.10,0.00,-0.00,0.00,0.00
139.362,-0.31,-0.01,0.95,0.09,0.04,-0.06,0.00,-0.00,0.00,0.00
139.432,-0.31,-0.02,0.95,0.09,0.04,-0.06,0.00,-0.00,0.00,0.00
139.434,-0.31,-0.02,0.95,0.09,0.04,-0.06,0.00,-0.00,0.00,0.00
139.436,-0.31,-0.02,0.95,0.10,-0.04,-0.11,0.00,-0.00,0.00,0.00
139.491,-0.31,-0.02,0.95,0.10,-0.04,-0.11,0.00,-0.00,0.00,0.00
139.493,-0.31,-0.02,0.95,0.10,-0.04,-0.11,0.00,-0.00,0.00,0.00
139.494,-0.31,-0.02,0.95,0.03,-0.03,-0.10,0.00,-0.00,0.00,0.00
139.565,-0.31,-0.02,0.95,0.03,-0.03,-0.10,0.00,-0.00,0.00,0.00
139.568,-0.31,-0.02,0.95,0.02,0.01,0.02,0.00,-0.00,0.00,0.00
139.572,-0.31,-0.02,0.96,0.02,0.01,0.02,0.00,-0.00,0.00,0.00
139.631,-0.31,-0.02,0.96,0.02,0.01,0.02,0.00,0.00,0.00,0.00
139.634,-0.31,-0.02,0.96,0.02,-0.03,0.03,0.00,0.00,0.00,0.00
139.635,-0.31,-0.02,0.96,0.02,-0.03,0.03,0.00,0.00,0.00,0.00
139.69,-0.32,-0.01,0.97,0.02,-0.03,0.03,0.00,0.00,0.00,0.00
139.693,-0.32,-0.01,0.97,0.02,-0.03,0.03,0.00,0.00,-0.00,0.00
139.695,-0.32,-0.01,0.97,-0.04,0.03,0.14,0.00,0.00,-0.00,0.00
139.754,-0.32,-0.02,0.97,-0.04,0.03,0.14,0.00,0.00,-0.00,0.00
139.757,-0.32,-0.02,0.97,-0.04,0.03,0.14,0.00,0.00,-0.00,0.00
139.758,-0.32,-0.02,0.97,-0.01,-0.00,0.08,0.00,0.00,-0.00,0.00
139.831,-0.32,-0.02,0.96,-0.01,-0.00,0.08,0.00,0.00,-0.00,0.00
139.835,-0.32,-0.02,0.96,-0.01,-0.00,0.08,-0.00,0.00,-0.00,0.00
139.837,-0.32,-0.02,0.96,-0.02,-0.04,-0.02,-0.00,0.00,-0.00,0.00
139.889,-0.31,-0.02,0.95,-0.02,-0.04,-0.02,-0.00,0.00,-0.00,0.00
139.891,-0.31,-0.02,0.95,-0.02,-0.04,-0.02,-0.00,0.00,0.00,0.00
139.892,-0.31,-0.02,0.95,0.03,-0.02,-0.10,-0.00,0.00,0.00,0.00
139.956,-0.31,-0.02,0.94,0.03,-0.02,-0.10,-0.00,0.00,0.00,0.00
139.958,-0.31,-0.02,0.94,0.03,-0.02,-0.10,-0.00,0.00,0.00,0.00
139.968,-0.31,-0.02,0.94,0.09,-0.05,-0.13,-0.00,0.00,0.00,0.00
140.028,-0.31,-0.02,0.94,0.09,-0.05,-0.13,-0.00,0.00,0.00,0.00
140.029,-0.31,-0.02,0.94,0.09,-0.05,-0.13,-0.00,0.00,0.00,0.00
140.029,-0.31,-0.02,0.94,0.02,-0.03,-0.12,-0.00,0.00,0.00,0.00
140.088,-0.31,-0.02,0.94,0.02,-0.03,-0.12,0.00,-0.00,0.00,0.00
140.089,-0.32,-0.02,0.94,0.02,-0.03,-0.12,0.00,-0.00,0.00,0.00
140.089,-0.32,-0.02,0.94,-0.04,0.03,-0.10,0.00,-0.00,0.00,0.00
140.148,-0.32,-0.02,0.94,-0.04,0.03,-0.10,0.00,-0.00,0.00,0.00
140.15,-0.32,-0.02,0.94,-0.04,0.03,-0.10,0.00,-0.01,-0.00,0.00
140.152,-0.32,-0.02,0.94,-0.04,-0.00,-0.12,0.00,-0.01,-0.00,0.00
140.229,-0.31,-0.02,0.95,-0.04,-0.00,-0.12,0.00,-0.01,-0.00,0.00
140.232,-0.31,-0.02,0.95,-0.04,-0.00,-0.12,0.00,-0.01,-0.00,0.00
140.234,-0.31,-0.02,0.95,0.01,0.01,-0.02,0.00,-0.01,-0.00,0.00
140.288,-0.31,-0.02,0.95,0.01,0.01,-0.02,0.00,-0.01,-0.00,0.00
140.291,-0.31,-0.02,0.95,0.01,0.01,-0.02,0.00,-0.01,-0.00,0.00
140.293,-0.31,-0.02,0.95,0.06,-0.03,-0.02,0.00,-0.01,-0.00,0.00
140.367,-0.31,-0.02,0.95,0.06,-0.03,-0.02,0.00,0.00,0.00,0.00
140.369,-0.31,-0.02,0.95,0.11,0.02,-0.00,0.00,0.00,0.00,0.00
140.37,-0.30,-0.02,0.95,0.11,0.02,-0.00,0.00,0.00,0.00,0.00
