time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
6.297,-0.07,-0.08,0.99,0.05,-0.01,-0.06,-0.00,-0.02,-0.00,0.00
6.299,-0.07,-0.08,0.99,0.07,-0.00,0.01,-0.00,-0.02,-0.00,0.00
6.344,-0.07,-0.08,0.99,0.07,-0.00,0.01,-0.00,-0.01,-0.00,0.00
6.378,-0.06,-0.09,1.00,0.07,-0.00,0.01,-0.00,-0.01,-0.00,0.00
6.38,-0.06,-0.09,1.00,0.09,-0.01,0.05,-0.00,-0.01,-0.00,0.00
6.418,-0.06,-0.09,1.00,0.09,-0.01,0.05,-0.00,-0.01,0.00,0.00
6.445,-0.07,-0.09,0.99,0.09,-0.01,0.05,-0.00,-0.01,0.00,0.00
6.448,-0.07,-0.09,0.99,0.09,-0.03,0.09,-0.00,-0.01,0.00,0.00
6.477,-0.07,-0.09,0.99,0.09,-0.03,0.09,0.00,-0.00,0.00,0.00
6.496,-0.07,-0.08,1.00,0.09,-0.03,0.09,0.00,-0.00,0.00,0.00
6.498,-0.07,-0.08,1.00,0.08,-0.02,0.06,0.00,-0.00,0.00,0.00
6.541,-0.07,-0.08,1.00,0.08,-0.02,0.06,0.00,0.00,0.00,0.00
6.577,-0.07,-0.08,1.00,0.08,-0.02,0.06,0.00,0.00,0.00,0.00
6.581,-0.07,-0.08,1.00,0.06,-0.01,0.07,0.00,0.00,0.00,0.00
6.617,-0.07,-0.08,1.00,0.06,-0.01,0.07,0.00,0.00,0.00,0.00
6.643,-0.07,-0.08,1.00,0.06,-0.01,0.07,0.00,0.00,0.00,0.00
6.646,-0.07,-0.08,1.00,0.02,-0.01,0.10,0.00,0.00,0.00,0.00
6.677,-0.07,-0.08,1.00,0.02,-0.01,0.10,0.00,0.01,0.00,0.00
6.699,-0.07,-0.08,1.00,0.02,-0.01,0.10,0.00,0.01,0.00,0.00
6.702,-0.07,-0.08,1.00,-0.01,0.01,0.10,0.00,0.01,0.00,0.00
6.756,-0.07,-0.08,1.00,-0.01,0.01,0.10,0.00,0.01,-0.00,0.00
6.776,-0.07,-0.08,1.00,-0.01,0.01,0.10,0.00,0.01,-0.00,0.00
6.779,-0.07,-0.08,1.00,0.02,0.04,0.05,0.00,0.01,-0.00,0.00
6.816,-0.07,-0.08,1.00,0.02,0.04,0.05,-0.00,0.02,0.00,0.00
6.837,-0.07,-0.08,0.99,0.02,0.04,0.05,-0.00,0.02,0.00,0.00
6.839,-0.07,-0.08,0.99,0.02,0.03,0.03,-0.00,0.02,0.00,0.00
6.876,-0.07,-0.08,0.99,0.02,0.03,0.03,0.00,0.01,-0.00,0.00
6.895,-0.08,-0.08,0.98,0.02,0.03,0.03,0.00,0.01,-0.00,0.00
6.897,-0.08,-0.08,0.98,0.00,0.01,-0.06,0.00,0.01,-0.00,0.00
6.956,-0.08,-0.08,0.98,0.00,0.01,-0.06,0.00,0.01,0.00,0.00
6.974,-0.07,-0.08,0.98,0.00,0.01,-0.06,0.00,0.01,0.00,0.00
6.976,-0.07,-0.08,0.98,-0.02,0.04,-0.08,0.00,0.01,0.00,0.00
7.014,-0.07,-0.08,0.98,-0.02,0.04,-0.08,0.00,0.00,0.00,0.00
7.035,-0.07,-0.08,0.98,0.01,0.04,-0.06,0.00,0.00,0.00,0.00
7.038,-0.08,-0.08,0.99,0.01,0.04,-0.06,0.00,0.00,0.00,0.00
7.074,-0.08,-0.08,0.99,0.01,0.04,-0.06,0.00,0.00,0.00,0.00
7.094,-0.08,-0.08,0.99,-0.02,0.02,-0.04,0.00,0.00,0.00,0.00
7.098,-0.08,-0.08,0.99,-0.02,0.02,-0.04,0.00,0.00,0.00,0.00
7.154,-0.08,-0.08,0.99,-0.02,0.02,-0.04,-0.00,0.00,0.00,0.00
7.175,-0.08,-0.08,0.98,-0.02,0.02,-0.04,-0.00,0.00,0.00,0.00
7.177,-0.08,-0.08,0.98,-0.03,0.02,-0.04,-0.00,0.00,0.00,0.00
7.214,-0.08,-0.08,0.98,-0.03,0.02,-0.04,0.00,-0.01,-0.00,0.00
7.235,-0.09,-0.08,0.99,-0.03,0.02,-0.04,0.00,-0.01,-0.00,0.00
7.241,-0.09,-0.08,0.99,-0.06,0.03,-0.05,0.00,-0.01,-0.00,0.00
7.273,-0.09,-0.08,0.99,-0.06,0.03,-0.05,-0.00,0.00,0.00,0.00
7.294,-0.09,-0.08,0.99,-0.06,0.03,-0.05,-0.00,0.00,0.00,0.00
7.295,-0.09,-0.08,0.99,-0.10,0.02,0.00,-0.00,0.00,0.00,0.00
7.354,-0.09,-0.08,0.99,-0.10,0.02,0.00,-0.00,-0.00,-0.00,0.00
7.373,-0.08,-0.07,0.99,-0.10,0.02,0.00,-0.00,-0.00,-0.00,0.00
7.374,-0.08,-0.07,0.99,-0.10,0.01,0.01,-0.00,-0.00,-0.00,0.00
7.412,-0.08,-0.07,0.99,-0.10,0.01,0.01,0.00,-0.00,0.00,0.00
7.433,-0.08,-0.07,0.99,-0.01,0.05,0.00,0.00,-0.00,0.00,0.00
7.434,-0.08,-0.07,0.99,-0.01,0.05,0.00,0.00,-0.00,0.00,0.00
7.473,-0.08,-0.07,0.99,-0.01,0.05,0.00,0.00,-0.00,-0.00,0.00
7.492,-0.08,-0.08,0.99,-0.01,0.05,0.00,0.00,-0.00,-0.00,0.00
7.495,-0.08,-0.08,0.99,-0.05,0.04,0.03,0.00,-0.00,-0.00,0.00
7.552,-0.08,-0.08,0.99,-0.05,0.04,0.03,-0.00,-0.01,-0.00,0.00
7.572,-0.07,-0.08,0.99,-0.05,0.04,0.03,-0.00,-0.01,-0.00,0.00
7.573,-0.07,-0.08,0.99,0.00,0.02,-0.04,-0.00,-0.01,-0.00,0.00
7.612,-0.07,-0.08,0.99,0.00,0.02,-0.04,-0.00,-0.00,0.00,0.00
7.633,-0.07,-0.08,0.98,0.00,0.02,-0.04,-0.00,-0.00,0.00,0.00
7.634,-0.07,-0.08,0.98,0.06,0.01,0.01,-0.00,-0.00,0.00,0.00
7.672,-0.07,-0.08,0.98,0.06,0.01,0.01,-0.00,-0.00,0.00,0.00
7.711,-0.07,-0.08,0.99,0.06,0.01,0.01,-0.00,-0.00,0.00,0.00
7.714,-0.07,-0.08,0.99,0.05,0.01,-0.04,-0.00,-0.00,0.00,0.00
7.756,-0.07,-0.08,0.99,0.05,0.01,-0.04,0.00,-0.01,-0.00,0.00
7.772,-0.08,-0.08,0.99,0.05,0.01,-0.04,0.00,-0.01,-0.00,0.00
7.774,-0.08,-0.08,0.99,0.10,0.02,-0.03,0.00,-0.01,-0.00,0.00
7.811,-0.08,-0.08,0.99,0.10,0.02,-0.03,-0.00,-0.00,0.00,0.00
7.831,-0.07,-0.08,0.99,0.10,0.02,-0.03,-0.00,-0.00,0.00,0.00
7.832,-0.07,-0.08,0.99,0.00,0.02,0.01,-0.00,-0.00,0.00,0.00
7.871,-0.07,-0.08,0.99,0.00,0.02,0.01,-0.00,-0.00,0.00,0.00
7.911,-0.07,-0.08,0.99,0.00,0.02,0.01,-0.00,-0.00,0.00,0.00
7.913,-0.07,-0.08,0.99,0.01,0.02,0.04,-0.00,-0.00,0.00,0.00
7.951,-0.07,-0.08,0.99,0.01,0.02,0.04,0.00,-0.00,0.00,0.00
7.971,-0.07,-0.07,1.00,0.01,0.02,0.04,0.00,-0.00,0.00,0.00
7.973,-0.07,-0.07,1.00,0.01,0.01,0.04,0.00,-0.00,0.00,0.00
8.011,-0.07,-0.07,1.00,0.01,0.01,0.04,-0.00,0.01,0.00,0.00
8.031,-0.07,-0.08,1.00,0.01,0.01,0.04,-0.00,0.01,0.00,0.00
8.032,-0.07,-0.08,1.00,0.02,0.02,0.07,-0.00,0.01,0.00,0.00
8.07,-0.07,-0.08,1.00,0.02,0.02,0.07,0.00,0.00,-0.00,0.00
8.111,-0.07,-0.08,1.00,0.01,-0.00,0.04,0.00,0.00,-0.00,0.00
8.112,-0.07,-0.07,0.99,0.01,-0.00,0.04,0.00,0.00,-0.00,0.00
8.158,-0.07,-0.07,0.99,0.01,-0.00,0.04,0.00,-0.00,-0.00,0.00
8.17,-0.07,-0.08,1.00,0.01,-0.00,0.04,0.00,-0.00,-0.00,0.00
8.171,-0.07,-0.08,1.00,0.04,0.02,0.03,0.00,-0.00,-0.00,0.00
8.21,-0.07,-0.08,1.00,0.04,0.02,0.03,-0.00,0.01,0.00,0.00
8.23,-0.07,-0.08,1.00,0.04,-0.01,0.04,-0.00,0.01,0.00,0.00
8.23,-0.07,-0.07,0.99,0.04,-0.01,0.04,-0.00,0.01,0.00,0.00
8.289,-0.07,-0.07,0.99,0.04,-0.01,0.04,-0.00,0.00,-0.00,0.00
8.311,-0.07,-0.07,0.99,0.04,-0.01,0.04,-0.00,0.00,-0.00,0.00
8.312,-0.07,-0.07,0.99,0.02,0.02,-0.04,-0.00,0.00,-0.00,0.00
8.349,-0.07,-0.07,0.99,0.02,0.02,-0.04,0.00,-0.00,0.00,0.00
8.369,-0.08,-0.08,0.99,0.02,0.02,-0.04,0.00,-0.00,0.00,0.00
8.371,-0.08,-0.08,0.99,0.05,0.02,-0.05,0.00,-0.00,0.00,0.00
8.408,-0.08,-0.08,0.99,0.05,0.02,-0.05,0.00,0.01,0.00,0.00
8.428,-0.07,-0.08,0.99,0.05,0.02,-0.05,0.00,0.01,0.00,0.00
8.43,-0.07,-0.08,0.99,-0.02,-0.02,-0.00,0.00,0.01,0.00,0.00
8.487,-0.07,-0.08,0.99,-0.02,-0.02,-0.00,0.00,-0.00,-0.00,0.00
8.509,-0.08,-0.07,1.00,-0.02,-0.02,-0.00,0.00,-0.00,-0.00,0.00
8.51,-0.08,-0.07,1.00,0.01,-0.01,-0.02,0.00,-0.00,-0.00,0.00
8.549,-0.08,-0.07,1.00,0.01,-0.01,-0.02,0.00,0.01,0.00,0.00
8.568,-0.07,-0.07,1.01,0.01,-0.01,-0.02,0.00,0.01,0.00,0.00
8.57,-0.07,-0.07,1.01,-0.01,0.02,0.07,0.00,0.01,0.00,0.00
8.608,-0.07,-0.07,1.01,-0.01,0.02,0.07,0.00,0.00,-0.00,0.00
8.633,-0.07,-0.07,1.01,0.00,0.02,0.12,0.00,0.00,-0.00,0.00
8.635,-0.07,-0.08,1.01,0.00,0.02,0.12,0.00,0.00,-0.00,0.00
8.687,-0.07,-0.08,1.01,0.00,0.02,0.12,0.00,0.01,0.00,0.00
8.709,-0.07,-0.08,1.01,0.00,0.02,0.12,0.00,0.01,0.00,0.00
8.712,-0.07,-0.08,1.01,0.02,0.00,0.14,0.00,0.01,0.00,0.00
8.748,-0.07,-0.08,1.01,0.02,0.00,0.14,0.00,0.01,0.00,0.00
8.767,-0.07,-0.07,1.01,0.02,0.00,0.14,0.00,0.01,0.00,0.00
8.768,-0.07,-0.07,1.01,0.03,-0.00,0.15,0.00,0.01,0.00,0.00
8.807,-0.07,-0.07,1.01,0.03,-0.00,0.15,0.00,0.01,0.00,0.00
8.827,-0.07,-0.08,1.00,0.03,-0.00,0.15,0.00,0.01,0.00,0.00
8.829,-0.07,-0.08,1.00,0.07,0.01,0.07,0.00,0.01,0.00,0.00
8.887,-0.07,-0.08,1.00,0.07,0.01,0.07,-0.00,0.02,0.00,0.00
8.908,-0.07,-0.08,1.00,0.08,0.00,0.01,-0.00,0.02,0.00,0.00
8.909,-0.07,-0.07,0.99,0.08,0.00,0.01,-0.00,0.02,0.00,0.00
8.947,-0.07,-0.07,0.99,0.08,0.00,0.01,0.00,0.02,-0.00,0.00
8.966,-0.07,-0.07,0.99,0.08,0.00,0.01,0.00,0.02,-0.00,0.00
8.968,-0.07,-0.07,0.99,0.05,0.01,-0.07,0.00,0.02,-0.00,0.00
9.007,-0.07,-0.07,0.99,0.05,0.01,-0.07,0.00,0.02,-0.00,0.00
9.025,-0.07,-0.08,0.99,0.05,0.01,-0.07,0.00,0.02,-0.00,0.00
9.026,-0.07,-0.08,0.99,0.04,0.01,-0.05,0.00,0.02,-0.00,0.00
9.087,-0.07,-0.08,0.99,0.04,0.01,-0.05,-0.00,0.02,0.00,0.00
9.105,-0.07,-0.07,0.99,0.04,0.01,-0.05,-0.00,0.02,0.00,0.00
9.107,-0.07,-0.07,0.99,0.07,-0.00,-0.08,-0.00,0.02,0.00,0.00
9.145,-0.07,-0.07,0.99,0.07,-0.00,-0.08,0.00,0.02,0.00,0.00
9.165,-0.07,-0.08,0.98,0.07,-0.00,-0.08,0.00,0.02,0.00,0.00
9.166,-0.07,-0.08,0.98,0.11,0.01,-0.05,0.00,0.02,0.00,0.00
9.206,-0.07,-0.08,0.98,0.11,0.01,-0.05,0.00,0.02,-0.00,0.00
9.245,-0.07,-0.08,0.99,0.11,0.01,-0.05,0.00,0.02,-0.00,0.00
9.247,-0.07,-0.08,0.99,0.08,-0.01,-0.10,0.00,0.02,-0.00,0.00
9.284,-0.07,-0.08,0.99,0.08,-0.01,-0.10,0.00,0.02,0.00,0.00
9.304,-0.07,-0.07,0.99,0.08,-0.01,-0.10,0.00,0.02,0.00,0.00
9.306,-0.07,-0.07,0.99,0.07,-0.02,-0.06,0.00,0.02,0.00,0.00
9.345,-0.07,-0.07,0.99,0.07,-0.02,-0.06,0.00,0.02,0.00,0.00
9.364,-0.08,-0.08,0.99,0.07,-0.02,-0.06,0.00,0.02,0.00,0.00
9.365,-0.08,-0.08,0.99,0.06,0.00,-0.03,0.00,0.02,0.00,0.00
9.405,-0.08,-0.08,0.99,0.06,0.00,-0.03,0.00,0.03,0.00,0.00
9.449,-0.08,-0.07,1.00,0.06,0.00,-0.03,0.00,0.03,0.00,0.00
9.454,-0.08,-0.07,1.00,-0.01,-0.01,0.02,0.00,0.03,0.00,0.00
9.483,-0.08,-0.07,1.00,-0.01,-0.01,0.02,0.00,0.02,0.00,0.00
9.505,-0.09,-0.07,0.99,-0.01,-0.01,0.02,0.00,0.02,0.00,0.00
9.508,-0.09,-0.07,0.99,-0.01,0.00,0.04,0.00,0.02,0.00,0.00
9.543,-0.09,-0.07,0.99,-0.01,0.00,0.04,0.00,0.02,0.00,0.00
9.563,-0.09,-0.07,0.99,-0.01,0.00,0.04,0.00,0.02,0.00,0.00
9.565,-0.09,-0.07,0.99,-0.06,0.01,0.01,0.00,0.02,0.00,0.00
9.603,-0.09,-0.07,0.99,-0.06,0.01,0.01,0.00,0.03,0.00,0.00
9.643,-0.09,-0.08,0.98,-0.06,0.01,0.01,0.00,0.03,0.00,0.00
9.645,-0.09,-0.08,0.98,-0.07,0.02,-0.02,0.00,0.03,0.00,0.00
9.683,-0.09,-0.08,0.98,-0.07,0.02,-0.02,0.00,0.02,-0.00,0.00
9.703,-0.09,-0.07,0.99,-0.07,0.02,-0.02,0.00,0.02,-0.00,0.00
9.705,-0.09,-0.07,0.99,-0.05,-0.01,-0.06,0.00,0.02,-0.00,0.00
9.743,-0.09,-0.07,0.99,-0.05,-0.01,-0.06,0.00,0.02,0.00,0.00
9.766,-0.09,-0.07,0.99,-0.05,-0.01,-0.06,0.00,0.02,0.00,0.00
9.768,-0.09,-0.07,0.99,0.01,0.01,-0.01,0.00,0.02,0.00,0.00
9.823,-0.09,-0.07,0.99,0.01,0.01,-0.01,0.00,0.01,-0.00,0.00
9.842,-0.08,-0.07,0.99,0.01,0.01,-0.01,0.00,0.01,-0.00,0.00
9.844,-0.08,-0.07,0.99,0.03,0.01,0.01,0.00,0.01,-0.00,0.00
9.882,-0.08,-0.07,0.99,0.03,0.01,0.01,0.00,0.01,-0.00,0.00
9.902,-0.08,-0.07,0.99,0.03,0.01,0.01,0.00,0.01,-0.00,0.00
9.903,-0.08,-0.07,0.99,0.10,0.01,0.00,0.00,0.01,-0.00,0.00
9.942,-0.08,-0.07,0.99,0.10,0.01,0.00,0.00,0.01,0.00,0.00
9.963,-0.08,-0.07,0.99,0.11,-0.01,0.01,0.00,0.01,0.00,0.00
9.964,-0.08,-0.08,0.99,0.11,-0.01,0.01,0.00,0.01,0.00,0.00
10.023,-0.08,-0.08,0.99,0.11,-0.01,0.01,0.00,0.01,-0.00,0.00
10.064,-0.08,-0.07,0.99,0.11,-0.01,0.01,0.00,0.01,-0.00,0.00
10.065,-0.08,-0.07,0.99,0.11,-0.01,0.02,0.00,0.01,-0.00,0.00
10.084,-0.08,-0.07,0.99,0.11,-0.01,0.02,0.00,0.00,-0.00,0.00
10.104,-0.08,-0.07,0.99,0.11,0.02,0.00,0.00,0.00,-0.00,0.00
10.105,-0.08,-0.07,1.00,0.11,0.02,0.00,0.00,0.00,-0.00,0.00
10.14,-0.08,-0.07,1.00,0.11,0.02,0.00,0.00,0.01,0.00,0.00
10.161,-0.07,-0.08,0.99,0.11,0.02,0.00,0.00,0.01,0.00,0.00
10.162,-0.07,-0.08,0.99,0.09,-0.00,0.05,0.00,0.01,0.00,0.00
10.223,-0.07,-0.08,0.99,0.09,-0.00,0.05,-0.00,0.01,-0.01,0.00
10.242,-0.07,-0.07,0.99,0.09,-0.00,0.05,-0.00,0.01,-0.01,0.00
10.243,-0.07,-0.07,0.99,0.10,-0.01,0.01,-0.00,0.01,-0.01,0.00
10.281,-0.07,-0.07,0.99,0.10,-0.01,0.01,-0.00,0.02,-0.00,0.00
10.304,-0.07,-0.07,0.99,0.13,0.00,0.03,-0.00,0.02,-0.00,0.00
10.305,-0.07,-0.07,0.99,0.13,0.00,0.03,-0.00,0.02,-0.00,0.00
10.34,-0.07,-0.07,0.99,0.13,0.00,0.03,0.00,0.02,-0.00,0.00
10.361,-0.07,-0.08,0.99,0.13,0.00,0.03,0.00,0.02,-0.00,0.00
10.363,-0.07,-0.08,0.99,0.13,-0.00,0.02,0.00,0.02,-0.00,0.00
10.42,-0.07,-0.08,0.99,0.13,-0.00,0.02,0.00,0.02,-0.00,0.00
10.441,-0.07,-0.08,0.99,0.09,-0.03,-0.00,0.00,0.02,-0.00,0.00
10.444,-0.07,-0.08,0.99,0.09,-0.03,-0.00,0.00,0.02,-0.00,0.00
10.481,-0.07,-0.08,0.99,0.09,-0.03,-0.00,0.00,0.02,-0.00,0.00
10.502,-0.07,-0.07,0.99,0.09,-0.03,-0.00,0.00,0.02,-0.00,0.00
10.504,-0.07,-0.07,0.99,0.11,-0.01,-0.03,0.00,0.02,-0.00,0.00
10.539,-0.07,-0.07,0.99,0.11,-0.01,-0.03,0.00,0.02,0.00,0.00
10.559,-0.08,-0.07,0.99,0.11,-0.01,-0.03,0.00,0.02,0.00,0.00
10.561,-0.08,-0.07,0.99,0.12,-0.01,0.03,0.00,0.02,0.00,0.00
10.621,-0.08,-0.07,0.99,0.12,-0.01,0.03,0.00,0.02,-0.00,0.00
10.64,-0.08,-0.08,1.00,0.12,-0.01,0.03,0.00,0.02,-0.00,0.00
10.641,-0.08,-0.08,1.00,0.06,0.01,-0.00,0.00,0.02,-0.00,0.00
10.678,-0.08,-0.08,1.00,0.06,0.01,-0.00,0.00,0.02,-0.00,0.00
10.698,-0.09,-0.07,0.99,0.06,0.01,-0.00,0.00,0.02,-0.00,0.00
10.7,-0.09,-0.07,0.99,0.02,-0.01,0.05,0.00,0.02,-0.00,0.00
10.738,-0.09,-0.07,0.99,0.02,-0.01,0.05,0.00,0.02,-0.00,0.00
10.778,-0.09,-0.07,0.99,0.02,-0.01,0.05,0.00,0.02,-0.00,0.00
10.78,-0.09,-0.07,0.99,0.01,-0.00,0.00,0.00,0.02,-0.00,0.00
10.818,-0.09,-0.07,0.99,0.01,-0.00,0.00,0.00,0.03,0.00,0.00
10.838,-0.09,-0.07,0.99,0.01,-0.00,0.00,0.00,0.03,0.00,0.00
10.839,-0.09,-0.07,0.99,0.01,0.01,-0.03,0.00,0.03,0.00,0.00
10.877,-0.09,-0.07,0.99,0.01,0.01,-0.03,0.00,0.02,-0.00,0.00
10.901,-0.09,-0.07,0.99,0.01,0.01,-0.03,0.00,0.02,-0.00,0.00
10.903,-0.09,-0.07,0.99,0.02,0.01,-0.03,0.00,0.02,-0.00,0.00
10.938,-0.09,-0.07,0.99,0.02,0.01,-0.03,0.00,0.01,-0.00,0.00
10.978,-0.08,-0.07,0.99,0.02,0.01,-0.03,0.00,0.01,-0.00,0.00
10.979,-0.08,-0.07,0.99,-0.02,-0.01,0.01,0.00,0.01,-0.00,0.00
11.017,-0.08,-0.07,0.99,-0.02,-0.01,0.01,0.00,0.02,-0.00,0.00
11.039,-0.09,-0.07,0.99,-0.02,-0.01,0.01,0.00,0.02,-0.00,0.00
11.041,-0.09,-0.07,0.99,0.07,0.02,-0.01,0.00,0.02,-0.00,0.00
11.077,-0.09,-0.07,0.99,0.07,0.02,-0.01,0.00,0.01,-0.00,0.00
11.102,-0.09,-0.07,0.99,0.04,0.01,-0.05,0.00,0.01,-0.00,0.00
11.122,-0.08,-0.07,0.99,0.04,0.01,-0.05,0.00,0.01,-0.00,0.00
11.137,-0.08,-0.07,0.99,0.04,0.01,-0.05,0.00,0.01,-0.00,0.00
11.177,-0.08,-0.08,0.98,0.04,0.01,-0.05,0.00,0.01,-0.00,0.00
11.178,-0.08,-0.08,0.98,0.08,-0.01,-0.03,0.00,0.01,-0.00,0.00
11.217,-0.08,-0.08,0.98,0.08,-0.01,-0.03,0.00,0.01,-0.00,0.00
11.238,-0.08,-0.07,0.99,0.08,-0.01,-0.03,0.00,0.01,-0.00,0.00
11.239,-0.08,-0.07,0.99,0.06,-0.02,-0.07,0.00,0.01,-0.00,0.00
11.276,-0.08,-0.07,0.99,0.06,-0.02,-0.07,0.00,0.01,-0.00,0.00
11.296,-0.08,-0.07,0.99,0.06,-0.02,-0.07,0.00,0.01,-0.00,0.00
11.297,-0.08,-0.07,0.99,0.10,-0.01,-0.01,0.00,0.01,-0.00,0.00
11.356,-0.08,-0.07,0.99,0.10,-0.01,-0.01,0.00,0.00,-0.01,0.00
11.38,-0.08,-0.07,1.00,0.10,-0.01,-0.01,0.00,0.00,-0.01,0.00
11.381,-0.08,-0.07,1.00,0.12,-0.01,0.05,0.00,0.00,-0.01,0.00
11.416,-0.08,-0.07,1.00,0.12,-0.01,0.05,0.00,0.01,-0.00,0.00
11.436,-0.08,-0.07,1.00,0.12,-0.01,0.05,0.00,0.01,-0.00,0.00
11.438,-0.08,-0.07,1.00,0.12,-0.00,0.10,0.00,0.01,-0.00,0.00
11.475,-0.08,-0.07,1.00,0.12,-0.00,0.10,0.00,0.01,-0.00,0.00
11.498,-0.08,-0.07,1.00,0.11,-0.00,0.09,0.00,0.01,-0.00,0.00
11.5,-0.07,-0.07,1.00,0.11,-0.00,0.09,0.00,0.01,-0.00,0.00
11.555,-0.07,-0.07,1.00,0.11,-0.00,0.09,0.00,0.02,-0.00,0.00
11.575,-0.07,-0.08,1.00,0.11,-0.00,0.09,0.00,0.02,-0.00,0.00
11.592,-0.07,-0.08,1.00,0.15,-0.01,0.08,0.00,0.02,-0.00,0.00
11.615,-0.07,-0.08,1.00,0.15,-0.01,0.08,0.00,0.01,-0.00,0.00
11.635,-0.07,-0.08,1.00,0.15,-0.01,0.08,0.00,0.01,-0.00,0.00
11.637,-0.07,-0.08,1.00,0.13,-0.02,0.04,0.00,0.01,-0.00,0.00
11.674,-0.07,-0.08,1.00,0.13,-0.02,0.04,0.00,0.02,-0.00,0.00
11.694,-0.07,-0.07,1.00,0.13,-0.02,0.04,0.00,0.02,-0.00,0.00
11.695,-0.07,-0.07,1.00,0.16,-0.02,0.07,0.00,0.02,-0.00,0.00
11.754,-0.07,-0.07,1.00,0.16,-0.02,0.07,0.00,0.02,-0.00,0.00
11.775,-0.08,-0.08,1.00,0.16,-0.02,0.07,0.00,0.02,-0.00,0.00
11.776,-0.08,-0.08,1.00,0.12,0.00,0.03,0.00,0.02,-0.00,0.00
11.813,-0.08,-0.08,1.00,0.12,0.00,0.03,0.00,0.02,-0.00,0.00
11.833,-0.08,-0.07,1.00,0.12,0.00,0.03,0.00,0.02,-0.00,0.00
11.835,-0.08,-0.07,1.00,0.09,-0.02,0.06,0.00,0.02,-0.00,0.00
11.874,-0.08,-0.07,1.00,0.09,-0.02,0.06,0.00,0.02,-0.00,0.00
11.895,-0.08,-0.07,0.99,0.09,-0.02,0.06,0.00,0.02,-0.00,0.00
11.897,-0.08,-0.07,0.99,0.05,-0.00,0.02,0.00,0.02,-0.00,0.00
11.953,-0.08,-0.07,0.99,0.05,-0.00,0.02,0.00,0.03,-0.00,0.00
11.974,-0.08,-0.07,0.99,0.05,-0.00,0.02,0.00,0.03,-0.00,0.00
11.976,-0.08,-0.07,0.99,0.07,0.01,-0.02,0.00,0.03,-0.00,0.00
12.015,-0.08,-0.07,0.99,0.07,0.01,-0.02,0.00,0.03,-0.00,0.00
12.034,-0.09,-0.07,0.99,0.07,0.01,-0.02,0.00,0.03,-0.00,0.00
12.037,-0.09,-0.07,0.99,0.03,0.01,-0.02,0.00,0.03,-0.00,0.00
12.073,-0.09,-0.07,0.99,0.03,0.01,-0.02,0.00,0.02,-0.00,0.00
12.092,-0.09,-0.07,0.98,0.03,0.01,-0.02,0.00,0.02,-0.00,0.00
12.094,-0.09,-0.07,0.98,0.01,0.02,-0.04,0.00,0.02,-0.00,0.00
12.153,-0.09,-0.07,0.98,0.01,0.02,-0.04,0.00,0.02,-0.01,0.00
12.173,-0.09,-0.07,0.99,0.01,0.02,-0.04,0.00,0.02,-0.01,0.00
12.184,-0.09,-0.07,0.99,-0.04,-0.01,-0.08,0.00,0.02,-0.01,0.00
12.212,-0.09,-0.07,0.99,-0.04,-0.01,-0.08,0.00,0.02,-0.00,0.00
12.232,-0.09,-0.07,0.98,-0.04,-0.01,-0.08,0.00,0.02,-0.00,0.00
12.234,-0.09,-0.07,0.98,0.02,0.02,-0.06,0.00,0.02,-0.00,0.00
12.272,-0.09,-0.07,0.98,0.02,0.02,-0.06,0.00,0.01,-0.00,0.00
12.313,-0.09,-0.07,0.98,0.05,0.00,-0.07,0.00,0.01,-0.00,0.00
12.315,-0.09,-0.07,0.98,0.05,0.00,-0.07,0.00,0.01,-0.00,0.00
12.352,-0.09,-0.07,0.98,0.05,0.00,-0.07,0.00,0.01,-0.00,0.00
12.382,-0.09,-0.07,0.98,0.03,-0.01,-0.09,0.00,0.01,-0.00,0.00
12.384,-0.09,-0.07,0.98,0.03,-0.01,-0.09,0.00,0.01,-0.00,0.00
12.412,-0.09,-0.07,0.98,0.03,-0.01,-0.09,0.00,0.01,-0.01,0.00
12.431,-0.09,-0.07,0.99,0.03,-0.01,-0.09,0.00,0.01,-0.01,0.00
12.435,-0.09,-0.07,0.99,0.03,-0.01,-0.05,0.00,0.01,-0.01,0.00
12.471,-0.09,-0.07,0.99,0.03,-0.01,-0.05,0.00,0.01,-0.01,0.00
12.521,-0.09,-0.07,0.99,0.06,-0.00,0.03,0.00,0.01,-0.01,0.00
12.525,-0.08,-0.07,1.00,0.06,-0.00,0.03,0.00,0.01,-0.01,0.00
12.559,-0.08,-0.07,1.00,0.06,-0.00,0.03,0.00,0.01,-0.00,0.00
12.571,-0.08,-0.07,1.00,0.06,-0.00,0.03,0.00,0.01,-0.00,0.00
12.575,-0.08,-0.07,1.00,0.07,0.00,0.11,0.00,0.01,-0.00,0.00
12.614,-0.08,-0.07,1.00,0.07,0.00,0.11,0.00,0.01,-0.01,0.00
12.631,-0.09,-0.07,1.00,0.07,0.00,0.11,0.00,0.01,-0.01,0.00
12.632,-0.09,-0.07,1.00,0.07,-0.00,0.10,0.00,0.01,-0.01,0.00
12.67,-0.09,-0.07,1.00,0.07,-0.00,0.10,0.00,0.01,-0.01,0.00
12.712,-0.08,-0.07,1.00,0.07,-0.00,0.10,0.00,0.01,-0.01,0.00
12.713,-0.08,-0.07,1.00,0.06,-0.02,0.07,0.00,0.01,-0.01,0.00
